-84,-10,1,1
-84,-9,1,1
-84,101,1,1
-83,-11,1,1
-83,-10,1,1
-83,101,1,1
-83,102,1,1
-82,-12,1,1
-82,-11,1,1
-82,101,1,1
-82,102,1,1
-81,-13,1,1
-81,-12,1,1
-81,101,1,1
-80,-14,1,1
-80,-13,1,1
-80,101,1,1
-79,-15,1,1
-79,-14,1,1
-79,101,1,1
-78,-16,1,1
-78,-15,1,1
-78,101,1,1
-77,-17,1,1
-77,-16,1,1
-77,101,1,1
-76,-19,1,1
-76,-18,1,1
-76,-17,1,1
-76,101,1,1
-75,-19,1,1
-75,-18,1,1
-75,101,1,1
-74,-20,1,1
-74,-19,1,1
-74,101,1,1
-73,-21,1,1
-73,-20,1,1
-73,6,1,1
-73,7,1,1
-73,8,1,1
-73,9,1,1
-73,10,1,1
-73,11,1,1
-73,12,1,1
-73,13,1,1
-73,14,1,1
-73,15,1,1
-73,16,1,1
-73,17,1,1
-73,18,1,1
-73,19,1,1
-73,101,1,1
-72,-22,1,1
-72,-21,1,1
-72,6,1,1
-72,14,1,1
-72,15,1,1
-72,16,1,1
-72,17,1,1
-72,18,1,1
-72,19,1,1
-72,20,1,1
-72,21,1,1
-72,22,1,1
-72,23,1,1
-72,24,1,1
-72,25,1,1
-72,26,1,1
-72,27,1,1
-72,28,1,1
-72,29,1,1
-72,30,1,1
-72,31,1,1
-72,32,1,1
-72,33,1,1
-72,34,1,1
-72,35,1,1
-72,36,1,1
-72,37,1,1
-72,38,1,1
-72,39,1,1
-72,40,1,1
-72,41,1,1
-72,42,1,1
-72,43,1,1
-72,44,1,1
-72,45,1,1
-72,46,1,1
-72,47,1,1
-72,48,1,1
-72,101,1,1
-71,-23,1,1
-71,-22,1,1
-71,3,1,1
-71,4,1,1
-71,5,1,1
-71,6,1,1
-71,23,1,1
-71,41,1,1
-71,47,1,1
-71,48,1,1
-71,49,1,1
-71,50,1,1
-71,51,1,1
-71,52,1,1
-71,53,1,1
-71,54,1,1
-71,55,1,1
-71,56,1,1
-71,57,1,1
-71,58,1,1
-71,59,1,1
-71,60,1,1
-71,61,1,1
-71,62,1,1
-71,63,1,1
-71,64,1,1
-71,65,1,1
-71,66,1,1
-71,67,1,1
-71,68,1,1
-71,69,1,1
-71,70,1,1
-71,71,1,1
-71,72,1,1
-71,73,1,1
-71,74,1,1
-71,75,1,1
-71,76,1,1
-71,77,1,1
-71,101,1,1
-70,-24,1,1
-70,-23,1,1
-70,2,1,1
-70,3,1,1
-70,4,1,1
-70,5,1,1
-70,6,1,1
-70,24,1,1
-70,41,1,1
-70,75,1,1
-70,76,1,1
-70,77,1,1
-70,78,1,1
-70,79,1,1
-70,80,1,1
-70,81,1,1
-70,82,1,1
-70,83,1,1
-70,84,1,1
-70,85,1,1
-70,86,1,1
-70,87,1,1
-70,88,1,1
-70,89,1,1
-70,90,1,1
-70,91,1,1
-70,92,1,1
-70,93,1,1
-70,96,1,1
-70,97,1,1
-70,98,1,1
-70,101,1,1
-69,-26,1,1
-69,-25,1,1
-69,-24,1,1
-69,1,1,1
-69,2,1,1
-69,5,1,1
-69,6,1,1
-69,7,1,1
-69,8,1,1
-69,9,1,1
-69,10,1,1
-69,11,1,1
-69,12,1,1
-69,13,1,1
-69,14,1,1
-69,15,1,1
-69,16,1,1
-69,17,1,1
-69,18,1,1
-69,19,1,1
-69,20,1,1
-69,21,1,1
-69,22,1,1
-69,23,1,1
-69,24,1,1
-69,25,1,1
-69,26,1,1
-69,27,1,1
-69,28,1,1
-69,41,1,1
-69,42,1,1
-69,96,1,1
-68,-26,1,1
-68,-25,1,1
-68,0,1,1
-68,1,1,1
-68,6,1,1
-68,7,1,1
-68,25,1,1
-68,26,1,1
-68,27,1,1
-68,28,1,1
-68,29,1,1
-68,30,1,1
-68,31,1,1
-68,32,1,1
-68,33,1,1
-68,34,1,1
-68,35,1,1
-68,36,1,1
-68,37,1,1
-68,38,1,1
-68,39,1,1
-68,40,1,1
-68,41,1,1
-68,42,1,1
-68,43,1,1
-68,44,1,1
-68,45,1,1
-68,46,1,1
-68,47,1,1
-68,48,1,1
-68,49,1,1
-68,50,1,1
-68,51,1,1
-68,52,1,1
-68,53,1,1
-68,54,1,1
-68,55,1,1
-67,-28,1,1
-67,-27,1,1
-67,-26,1,1
-67,-1,1,1
-67,0,1,1
-67,5,1,1
-67,6,1,1
-67,48,1,1
-67,49,1,1
-67,50,1,1
-67,51,1,1
-67,52,1,1
-67,53,1,1
-67,54,1,1
-67,55,1,1
-67,56,1,1
-67,57,1,1
-67,58,1,1
-67,59,1,1
-66,-29,1,1
-66,-28,1,1
-66,-27,1,1
-66,-2,1,1
-66,-1,1,1
-66,4,1,1
-66,5,1,1
-66,58,1,1
-66,59,1,1
-65,-30,1,1
-65,-29,1,1
-65,-28,1,1
-65,-3,1,1
-65,-2,1,1
-65,3,1,1
-65,4,1,1
-65,59,1,1
-65,60,1,1
-64,-32,1,1
-64,-31,1,1
-64,-30,1,1
-64,-29,1,1
-64,-4,1,1
-64,-3,1,1
-64,2,1,1
-64,3,1,1
-64,60,1,1
-64,61,1,1
-63,-91,1,1
-63,-32,1,1
-63,-31,1,1
-63,-30,1,1
-63,-5,1,1
-63,-4,1,1
-63,1,1,1
-63,2,1,1
-63,61,1,1
-63,62,1,1
-62,-90,1,1
-62,-72,1,1
-62,-54,1,1
-62,-32,1,1
-62,-31,1,1
-62,-6,1,1
-62,-5,1,1
-62,0,1,1
-62,1,1,1
-62,62,1,1
-62,63,1,1
-61,-91,1,1
-61,-90,1,1
-61,-89,1,1
-61,-88,1,1
-61,-87,1,1
-61,-86,1,1
-61,-85,1,1
-61,-84,1,1
-61,-83,1,1
-61,-82,1,1
-61,-81,1,1
-61,-80,1,1
-61,-79,1,1
-61,-78,1,1
-61,-77,1,1
-61,-76,1,1
-61,-75,1,1
-61,-74,1,1
-61,-73,1,1
-61,-72,1,1
-61,-71,1,1
-61,-70,1,1
-61,-69,1,1
-61,-68,1,1
-61,-67,1,1
-61,-66,1,1
-61,-65,1,1
-61,-64,1,1
-61,-63,1,1
-61,-62,1,1
-61,-61,1,1
-61,-60,1,1
-61,-59,1,1
-61,-58,1,1
-61,-57,1,1
-61,-56,1,1
-61,-55,1,1
-61,-54,1,1
-61,-53,1,1
-61,-52,1,1
-61,-51,1,1
-61,-50,1,1
-61,-49,1,1
-61,-48,1,1
-61,-47,1,1
-61,-46,1,1
-61,-45,1,1
-61,-44,1,1
-61,-43,1,1
-61,-42,1,1
-61,-37,1,1
-61,-32,1,1
-61,-7,1,1
-61,-6,1,1
-61,-1,1,1
-61,0,1,1
-61,63,1,1
-61,64,1,1
-60,-91,1,1
-60,-90,1,1
-60,-45,1,1
-60,-44,1,1
-60,-43,1,1
-60,-42,1,1
-60,-41,1,1
-60,-40,1,1
-60,-39,1,1
-60,-38,1,1
-60,-37,1,1
-60,-36,1,1
-60,-35,1,1
-60,-33,1,1
-60,-32,1,1
-60,-8,1,1
-60,-7,1,1
-60,-2,1,1
-60,-1,1,1
-60,64,1,1
-60,65,1,1
-59,-95,1,1
-59,-94,1,1
-59,-93,1,1
-59,-92,1,1
-59,-91,1,1
-59,-35,1,1
-59,-34,1,1
-59,-33,1,1
-59,-10,1,1
-59,-9,1,1
-59,-8,1,1
-59,-4,1,1
-59,-3,1,1
-59,-2,1,1
-59,65,1,1
-59,66,1,1
-58,-95,1,1
-58,-94,1,1
-58,-93,1,1
-58,-11,1,1
-58,-10,1,1
-58,-8,1,1
-58,-7,1,1
-58,-6,1,1
-58,-5,1,1
-58,-4,1,1
-58,-3,1,1
-58,66,1,1
-58,67,1,1
-57,-93,1,1
-57,-12,1,1
-57,-11,1,1
-57,-6,1,1
-57,-5,1,1
-57,-4,1,1
-57,67,1,1
-57,68,1,1
-56,-93,1,1
-56,-13,1,1
-56,-12,1,1
-56,-7,1,1
-56,-6,1,1
-56,68,1,1
-56,69,1,1
-55,-93,1,1
-55,-14,1,1
-55,-13,1,1
-55,-8,1,1
-55,-7,1,1
-55,69,1,1
-55,70,1,1
-55,71,1,1
-54,-93,1,1
-54,-15,1,1
-54,-14,1,1
-54,-9,1,1
-54,-8,1,1
-54,70,1,1
-54,71,1,1
-53,-93,1,1
-53,-16,1,1
-53,-15,1,1
-53,-10,1,1
-53,-9,1,1
-53,71,1,1
-53,72,1,1
-52,-93,1,1
-52,-17,1,1
-52,-16,1,1
-52,-11,1,1
-52,-10,1,1
-52,72,1,1
-52,73,1,1
-51,-93,1,1
-51,-18,1,1
-51,-17,1,1
-51,-12,1,1
-51,-11,1,1
-51,73,1,1
-51,74,1,1
-50,-93,1,1
-50,-19,1,1
-50,-18,1,1
-50,-13,1,1
-50,-12,1,1
-50,74,1,1
-50,75,1,1
-49,-93,1,1
-49,-20,1,1
-49,-19,1,1
-49,-14,1,1
-49,-13,1,1
-49,75,1,1
-49,76,1,1
-48,-93,1,1
-48,-21,1,1
-48,-20,1,1
-48,-15,1,1
-48,-14,1,1
-48,76,1,1
-48,77,1,1
-47,-93,1,1
-47,-22,1,1
-47,-21,1,1
-47,-17,1,1
-47,-16,1,1
-47,-15,1,1
-47,77,1,1
-47,78,1,1
-46,-93,1,1
-46,-24,1,1
-46,-23,1,1
-46,-22,1,1
-46,-21,1,1
-46,-20,1,1
-46,-19,1,1
-46,-18,1,1
-46,-17,1,1
-46,-16,1,1
-46,78,1,1
-46,79,1,1
-45,-93,1,1
-45,-25,1,1
-45,-24,1,1
-45,-19,1,1
-45,-18,1,1
-45,79,1,1
-45,80,1,1
-44,-93,1,1
-44,-26,1,1
-44,-25,1,1
-44,-20,1,1
-44,-19,1,1
-44,80,1,1
-44,81,1,1
-43,-93,1,1
-43,-27,1,1
-43,-26,1,1
-43,-21,1,1
-43,-20,1,1
-43,81,1,1
-43,82,1,1
-42,-93,1,1
-42,-28,1,1
-42,-27,1,1
-42,-22,1,1
-42,-21,1,1
-42,82,1,1
-42,83,1,1
-42,84,1,1
-41,-96,1,1
-41,-95,1,1
-41,-94,1,1
-41,-93,1,1
-41,-29,1,1
-41,-28,1,1
-41,-23,1,1
-41,-22,1,1
-41,83,1,1
-41,84,1,1
-40,-95,1,1
-40,-94,1,1
-40,-93,1,1
-40,-92,1,1
-40,-30,1,1
-40,-29,1,1
-40,-24,1,1
-40,-23,1,1
-40,84,1,1
-40,85,1,1
-39,-93,1,1
-39,-92,1,1
-39,-31,1,1
-39,-30,1,1
-39,-25,1,1
-39,-24,1,1
-39,85,1,1
-39,86,1,1
-38,-92,1,1
-38,-91,1,1
-38,-32,1,1
-38,-31,1,1
-38,-26,1,1
-38,-25,1,1
-38,86,1,1
-38,87,1,1
-37,-92,1,1
-37,-91,1,1
-37,-33,1,1
-37,-32,1,1
-37,-27,1,1
-37,-26,1,1
-37,87,1,1
-37,88,1,1
-36,-93,1,1
-36,-92,1,1
-36,-91,1,1
-36,-34,1,1
-36,-33,1,1
-36,-28,1,1
-36,-27,1,1
-36,88,1,1
-36,89,1,1
-35,-95,1,1
-35,-94,1,1
-35,-93,1,1
-35,-92,1,1
-35,-34,1,1
-35,-33,1,1
-35,-30,1,1
-35,-29,1,1
-35,-28,1,1
-35,89,1,1
-35,90,1,1
-34,-95,1,1
-34,-94,1,1
-34,-34,1,1
-34,-33,1,1
-34,-31,1,1
-34,-30,1,1
-34,90,1,1
-34,91,1,1
-33,-96,1,1
-33,-95,1,1
-33,-94,1,1
-33,-93,1,1
-33,-32,1,1
-33,-31,1,1
-33,91,1,1
-33,92,1,1
-32,-96,1,1
-32,-95,1,1
-32,-94,1,1
-32,-93,1,1
-32,92,1,1
-32,93,1,1
-31,-94,1,1
-31,-93,1,1
-31,93,1,1
-31,94,1,1
-30,-94,1,1
-30,-93,1,1
-30,-70,1,1
-30,-69,1,1
-30,-68,1,1
-30,-67,1,1
-30,-66,1,1
-30,-65,1,1
-30,-64,1,1
-30,-63,1,1
-30,-62,1,1
-30,-61,1,1
-30,-60,1,1
-30,-59,1,1
-30,-58,1,1
-30,-57,1,1
-30,-56,1,1
-30,-55,1,1
-30,-54,1,1
-30,-53,1,1
-30,-52,1,1
-30,-51,1,1
-30,-50,1,1
-30,-49,1,1
-30,-48,1,1
-30,-47,1,1
-30,-46,1,1
-30,-45,1,1
-30,-44,1,1
-30,-43,1,1
-30,-42,1,1
-30,-41,1,1
-30,-40,1,1
-30,-39,1,1
-30,-38,1,1
-30,-37,1,1
-30,-36,1,1
-30,-35,1,1
-30,-34,1,1
-30,-33,1,1
-30,-32,1,1
-30,-31,1,1
-30,-30,1,1
-30,-29,1,1
-30,-28,1,1
-30,-27,1,1
-30,-26,1,1
-30,-25,1,1
-30,-24,1,1
-30,-23,1,1
-30,-22,1,1
-30,-21,1,1
-30,-20,1,1
-30,-19,1,1
-30,-18,1,1
-30,-17,1,1
-30,-14,1,1
-30,94,1,1
-30,95,1,1
-29,-94,1,1
-29,-93,1,1
-29,-71,1,1
-29,-70,1,1
-29,-53,1,1
-29,-52,1,1
-29,-35,1,1
-29,-18,1,1
-29,-14,1,1
-29,-13,1,1
-29,95,1,1
-29,96,1,1
-28,-94,1,1
-28,-93,1,1
-28,-71,1,1
-28,-70,1,1
-28,-18,1,1
-28,-17,1,1
-28,-16,1,1
-28,-13,1,1
-28,-12,1,1
-28,96,1,1
-27,-94,1,1
-27,-93,1,1
-27,-70,1,1
-27,-69,1,1
-27,-68,1,1
-27,-67,1,1
-27,-66,1,1
-27,-65,1,1
-27,-64,1,1
-27,-63,1,1
-27,-62,1,1
-27,-61,1,1
-27,-60,1,1
-27,-59,1,1
-27,-58,1,1
-27,-57,1,1
-27,-56,1,1
-27,-55,1,1
-27,-54,1,1
-27,-53,1,1
-27,-52,1,1
-27,-51,1,1
-27,-50,1,1
-27,-49,1,1
-27,-48,1,1
-27,-47,1,1
-27,-46,1,1
-27,-45,1,1
-27,-44,1,1
-27,-43,1,1
-27,-42,1,1
-27,-41,1,1
-27,-40,1,1
-27,-39,1,1
-27,-38,1,1
-27,-37,1,1
-27,-36,1,1
-27,-35,1,1
-27,-34,1,1
-27,-33,1,1
-27,-32,1,1
-27,-31,1,1
-27,-30,1,1
-27,-29,1,1
-27,-28,1,1
-27,-27,1,1
-27,-26,1,1
-27,-25,1,1
-27,-24,1,1
-27,-23,1,1
-27,-22,1,1
-27,-21,1,1
-27,-20,1,1
-27,-19,1,1
-27,-18,1,1
-27,-17,1,1
-27,-16,1,1
-27,-12,1,1
-27,-11,1,1
-27,96,1,1
-26,-94,1,1
-26,-93,1,1
-26,-16,1,1
-26,-15,1,1
-26,-11,1,1
-26,-10,1,1
-26,96,1,1
-25,-94,1,1
-25,-93,1,1
-25,-15,1,1
-25,-14,1,1
-25,-10,1,1
-25,-9,1,1
-25,96,1,1
-24,-94,1,1
-24,-93,1,1
-24,-14,1,1
-24,-13,1,1
-24,-9,1,1
-24,-8,1,1
-24,96,1,1
-23,-94,1,1
-23,-93,1,1
-23,-13,1,1
-23,-12,1,1
-23,-8,1,1
-23,-7,1,1
-23,96,1,1
-22,-94,1,1
-22,-93,1,1
-22,-12,1,1
-22,-11,1,1
-22,-7,1,1
-22,-6,1,1
-22,96,1,1
-21,-94,1,1
-21,-93,1,1
-21,-11,1,1
-21,-10,1,1
-21,-6,1,1
-21,-5,1,1
-21,96,1,1
-20,-94,1,1
-20,-93,1,1
-20,-10,1,1
-20,-9,1,1
-20,-8,1,1
-20,-5,1,1
-20,-4,1,1
-20,96,1,1
-19,-94,1,1
-19,-93,1,1
-19,-9,1,1
-19,-8,1,1
-19,-4,1,1
-19,-3,1,1
-19,96,1,1
-18,-94,1,1
-18,-93,1,1
-18,-8,1,1
-18,-7,1,1
-18,-3,1,1
-18,-2,1,1
-18,96,1,1
-17,-94,1,1
-17,-93,1,1
-17,-7,1,1
-17,-6,1,1
-17,-3,1,1
-17,-2,1,1
-17,-1,1,1
-17,96,1,1
-16,-94,1,1
-16,-93,1,1
-16,-6,1,1
-16,-5,1,1
-16,-1,1,1
-16,0,1,1
-16,96,1,1
-15,-94,1,1
-15,-93,1,1
-15,-5,1,1
-15,-4,1,1
-15,0,1,1
-15,1,1,1
-15,96,1,1
-14,-94,1,1
-14,-93,1,1
-14,-4,1,1
-14,-3,1,1
-14,1,1,1
-14,2,1,1
-14,96,1,1
-13,-94,1,1
-13,-93,1,1
-13,-3,1,1
-13,-2,1,1
-13,2,1,1
-13,3,1,1
-13,96,1,1
-12,-94,1,1
-12,-93,1,1
-12,-2,1,1
-12,-1,1,1
-12,3,1,1
-12,4,1,1
-12,96,1,1
-12,97,1,1
-11,-94,1,1
-11,-93,1,1
-11,-1,1,1
-11,0,1,1
-11,4,1,1
-11,5,1,1
-11,96,1,1
-10,-94,1,1
-10,-93,1,1
-10,0,1,1
-10,1,1,1
-10,5,1,1
-10,6,1,1
-10,96,1,1
-9,-94,1,1
-9,-93,1,1
-9,1,1,1
-9,2,1,1
-9,6,1,1
-9,7,1,1
-9,96,1,1
-8,-94,1,1
-8,-93,1,1
-8,2,1,1
-8,3,1,1
-8,7,1,1
-8,8,1,1
-8,96,1,1
-7,-94,1,1
-7,-93,1,1
-7,3,1,1
-7,4,1,1
-7,8,1,1
-7,9,1,1
-7,96,1,1
-6,-94,1,1
-6,-93,1,1
-6,4,1,1
-6,5,1,1
-6,9,1,1
-6,10,1,1
-6,96,1,1
-5,-94,1,1
-5,-93,1,1
-5,5,1,1
-5,6,1,1
-5,9,1,1
-5,10,1,1
-5,11,1,1
-5,96,1,1
-4,-94,1,1
-4,-93,1,1
-4,6,1,1
-4,7,1,1
-4,8,1,1
-4,10,1,1
-4,11,1,1
-4,12,1,1
-4,96,1,1
-3,-94,1,1
-3,-93,1,1
-3,7,1,1
-3,8,1,1
-3,12,1,1
-3,13,1,1
-3,96,1,1
-2,-94,1,1
-2,-93,1,1
-2,8,1,1
-2,9,1,1
-2,13,1,1
-2,14,1,1
-2,96,1,1
-1,-94,1,1
-1,-93,1,1
-1,9,1,1
-1,10,1,1
-1,14,1,1
-1,15,1,1
-1,96,1,1
0,-94,1,1
0,-93,1,1
0,10,1,1
0,11,1,1
0,15,1,1
0,16,1,1
0,96,1,1
1,-94,1,1
1,-93,1,1
1,11,1,1
1,12,1,1
1,16,1,1
1,17,1,1
1,96,1,1
2,-94,1,1
2,-93,1,1
2,-70,1,1
2,-69,1,1
2,-68,1,1
2,-67,1,1
2,-66,1,1
2,-65,1,1
2,-64,1,1
2,-63,1,1
2,-62,1,1
2,-61,1,1
2,-60,1,1
2,-59,1,1
2,-58,1,1
2,-57,1,1
2,-56,1,1
2,-55,1,1
2,-54,1,1
2,-53,1,1
2,-52,1,1
2,-51,1,1
2,-50,1,1
2,-49,1,1
2,-48,1,1
2,-47,1,1
2,-46,1,1
2,-45,1,1
2,-44,1,1
2,-43,1,1
2,-42,1,1
2,-41,1,1
2,-40,1,1
2,-39,1,1
2,-38,1,1
2,-37,1,1
2,-36,1,1
2,-35,1,1
2,-34,1,1
2,-33,1,1
2,-32,1,1
2,-31,1,1
2,-30,1,1
2,-29,1,1
2,-28,1,1
2,-27,1,1
2,-26,1,1
2,-25,1,1
2,-24,1,1
2,-23,1,1
2,-22,1,1
2,-21,1,1
2,-20,1,1
2,-19,1,1
2,-18,1,1
2,-17,1,1
2,-15,1,1
2,-14,1,1
2,12,1,1
2,13,1,1
2,17,1,1
2,18,1,1
2,96,1,1
3,-94,1,1
3,-93,1,1
3,-71,1,1
3,-70,1,1
3,-63,1,1
3,-49,1,1
3,-40,1,1
3,-34,1,1
3,-29,1,1
3,-25,1,1
3,-23,1,1
3,-21,1,1
3,-19,1,1
3,-18,1,1
3,-16,1,1
3,-15,1,1
3,-14,1,1
3,-13,1,1
3,13,1,1
3,14,1,1
3,18,1,1
3,19,1,1
3,96,1,1
4,-93,1,1
4,-71,1,1
4,-70,1,1
4,-53,1,1
4,-52,1,1
4,-35,1,1
4,-17,1,1
4,-14,1,1
4,-13,1,1
4,-12,1,1
4,14,1,1
4,15,1,1
4,19,1,1
4,20,1,1
4,96,1,1
5,-93,1,1
5,-70,1,1
5,-69,1,1
5,-68,1,1
5,-67,1,1
5,-66,1,1
5,-65,1,1
5,-64,1,1
5,-63,1,1
5,-62,1,1
5,-61,1,1
5,-60,1,1
5,-59,1,1
5,-58,1,1
5,-57,1,1
5,-56,1,1
5,-55,1,1
5,-54,1,1
5,-53,1,1
5,-52,1,1
5,-51,1,1
5,-50,1,1
5,-49,1,1
5,-48,1,1
5,-47,1,1
5,-46,1,1
5,-45,1,1
5,-44,1,1
5,-43,1,1
5,-42,1,1
5,-41,1,1
5,-40,1,1
5,-39,1,1
5,-38,1,1
5,-37,1,1
5,-36,1,1
5,-35,1,1
5,-34,1,1
5,-33,1,1
5,-32,1,1
5,-31,1,1
5,-30,1,1
5,-29,1,1
5,-28,1,1
5,-27,1,1
5,-26,1,1
5,-25,1,1
5,-24,1,1
5,-23,1,1
5,-22,1,1
5,-21,1,1
5,-20,1,1
5,-19,1,1
5,-18,1,1
5,-17,1,1
5,-16,1,1
5,-13,1,1
5,-12,1,1
5,-11,1,1
5,15,1,1
5,16,1,1
5,20,1,1
5,21,1,1
5,96,1,1
6,-93,1,1
6,-16,1,1
6,-15,1,1
6,-12,1,1
6,-11,1,1
6,-10,1,1
6,16,1,1
6,17,1,1
6,21,1,1
6,22,1,1
6,96,1,1
6,97,1,1
7,-93,1,1
7,-15,1,1
7,-14,1,1
7,-11,1,1
7,-10,1,1
7,-9,1,1
7,17,1,1
7,18,1,1
7,22,1,1
7,23,1,1
7,96,1,1
8,-93,1,1
8,-14,1,1
8,-13,1,1
8,-10,1,1
8,-9,1,1
8,-8,1,1
8,18,1,1
8,19,1,1
8,22,1,1
8,23,1,1
8,24,1,1
8,96,1,1
9,-93,1,1
9,-13,1,1
9,-12,1,1
9,-9,1,1
9,-8,1,1
9,-7,1,1
9,19,1,1
9,20,1,1
9,21,1,1
9,24,1,1
9,25,1,1
9,96,1,1
10,-93,1,1
10,-12,1,1
10,-11,1,1
10,-8,1,1
10,-7,1,1
10,-6,1,1
10,20,1,1
10,21,1,1
10,25,1,1
10,26,1,1
10,96,1,1
11,-93,1,1
11,-11,1,1
11,-10,1,1
11,-7,1,1
11,-6,1,1
11,-5,1,1
11,21,1,1
11,22,1,1
11,26,1,1
11,27,1,1
11,96,1,1
12,-93,1,1
12,-10,1,1
12,-9,1,1
12,-6,1,1
12,-5,1,1
12,-4,1,1
12,22,1,1
12,23,1,1
12,27,1,1
12,28,1,1
12,96,1,1
13,-93,1,1
13,-9,1,1
13,-8,1,1
13,-5,1,1
13,-4,1,1
13,-3,1,1
13,23,1,1
13,24,1,1
13,28,1,1
13,29,1,1
13,96,1,1
14,-93,1,1
14,-8,1,1
14,-7,1,1
14,-4,1,1
14,-3,1,1
14,-2,1,1
14,24,1,1
14,25,1,1
14,29,1,1
14,30,1,1
14,96,1,1
15,-93,1,1
15,-7,1,1
15,-6,1,1
15,-4,1,1
15,-3,1,1
15,-2,1,1
15,-1,1,1
15,25,1,1
15,26,1,1
15,30,1,1
15,31,1,1
15,96,1,1
16,-93,1,1
16,-6,1,1
16,-5,1,1
16,-4,1,1
16,-2,1,1
16,-1,1,1
16,0,1,1
16,26,1,1
16,27,1,1
16,31,1,1
16,32,1,1
16,96,1,1
17,-93,1,1
17,-5,1,1
17,-4,1,1
17,-1,1,1
17,0,1,1
17,1,1,1
17,27,1,1
17,28,1,1
17,32,1,1
17,33,1,1
17,96,1,1
18,-93,1,1
18,-4,1,1
18,-3,1,1
18,0,1,1
18,1,1,1
18,2,1,1
18,28,1,1
18,29,1,1
18,33,1,1
18,34,1,1
18,96,1,1
19,-94,1,1
19,-93,1,1
19,-3,1,1
19,-2,1,1
19,1,1,1
19,2,1,1
19,3,1,1
19,29,1,1
19,30,1,1
19,34,1,1
19,35,1,1
19,96,1,1
20,-94,1,1
20,-93,1,1
20,-2,1,1
20,-1,1,1
20,2,1,1
20,3,1,1
20,4,1,1
20,30,1,1
20,31,1,1
20,34,1,1
20,35,1,1
20,36,1,1
20,96,1,1
21,-93,1,1
21,-1,1,1
21,0,1,1
21,3,1,1
21,4,1,1
21,5,1,1
21,31,1,1
21,32,1,1
21,33,1,1
21,34,1,1
21,36,1,1
21,37,1,1
21,96,1,1
22,-93,1,1
22,0,1,1
22,1,1,1
22,4,1,1
22,5,1,1
22,6,1,1
22,32,1,1
22,33,1,1
22,37,1,1
22,38,1,1
22,96,1,1
23,-93,1,1
23,1,1,1
23,2,1,1
23,5,1,1
23,6,1,1
23,7,1,1
23,33,1,1
23,34,1,1
23,38,1,1
23,39,1,1
23,96,1,1
23,97,1,1
24,-93,1,1
24,2,1,1
24,3,1,1
24,6,1,1
24,7,1,1
24,8,1,1
24,34,1,1
24,35,1,1
24,39,1,1
24,40,1,1
24,96,1,1
24,97,1,1
25,-93,1,1
25,3,1,1
25,4,1,1
25,7,1,1
